#separator:tab
#html:false
wertvoll	valuable	[ˈveːɐ̯tfɔl]	Der Ring ist wertvoll.  Das ist ein wertvolles Gemälde.			
wertlos	worthless	[ˈveːɐ̯tloːs]	Die Kopie ist wertlos.  Er fand einen wertlosen Stein.			
echt	genuine	[ɛçt]	Das Leder ist echt.  Sie trug eine echte Perle.			
künstlich	artificial	[ˈkʏnstlɪç]	Das Licht ist künstlich.  Er aß künstliche Aromen.			
einfach	simple	[ˈaɪ̯nfax]	Der Plan ist einfach.  Das ist eine einfache Lösung.			
kompliziert	complicated	[kɔmpliˈt͡siːɐ̯t]	Die Situation ist kompliziert.  Er löste eine komplizierte Gleichung.			
grundlegend	basic	[ˈɡʁʊntˌleːɡn̩t]	Das Konzept ist grundlegend.  Sie lernt die grundlegenden Regeln.			
fortgeschritten	advanced	[ˈfɔʁtɡəˌʃʁɪtn̩]	Der Kurs ist fortgeschritten.  Er verwendet fortgeschrittene Techniken.			
professionell	professional	[pʁofɛsi̯oˈnɛl]	Die Firma ist professionell.  Er ist ein professioneller Fußballspieler.			
nett	kind	[nɛt]	Die Frau ist nett.  Das ist ein netter Junge.			
grausam	cruel	[ˈɡʁaʊ̯zaːm]	Der König war grausam.  Es war eine grausame Tat.			
freundlich	friendly	[ˈfʁɔɪ̯ntlɪç]	Der Mann ist freundlich.  Sie hat ein freundliches Gesicht.			
unfreundlich	unfriendly	[ˈʊnfʁɔɪ̯ntlɪç]	Der Beamte war unfreundlich.  Er machte eine unfreundliche Geste.			
höflich	polite	[ˈhøːflɪç]	Die Antwort war höflich.  Er ist ein höflicher Mensch.			
unhöflich	rude	[ˈʊnhøːflɪç]	Sein Verhalten war unhöflich.  Das war eine unhöfliche Bemerkung.			
mutig	brave	[ˈmuːtɪç]	Die Feuerwehrfrau ist mutig.  Es war eine mutige Entscheidung.			
geduldig	patient	[ɡəˈdʊldɪç]	Der Lehrer ist geduldig.  Sie ist eine geduldige Mutter.			
ungeduldig	impatient	[ˈʊnɡədʊldɪç]	Das Kind ist ungeduldig.  Er ist ein ungeduldiger Kunde.			
ehrlich	honest	[ˈeːɐ̯lɪç]	Die Antwort war ehrlich.  Er ist ein ehrlicher Mensch.			
unehrlich	dishonest	[ˈʊnˌʔeːɐ̯lɪç]	Der Händler ist unehrlich.  Sie gab eine unehrliche Antwort.			
großzügig	generous	[ˈɡʁoːsˌt͡syːɡɪç]	Die Spende ist großzügig.  Er ist ein großzügiger Gastgeber.			
egoistisch	selfish	[eɡoˈɪstɪʃ]	Sein Motiv war egoistisch.  Das war eine egoistische Handlung.			
optimistisch	optimistic	[ɔptiˈmɪstɪʃ]	Sie ist optimistisch.  Er hat eine optimistische Einstellung.			
pessimistisch	pessimistic	[pɛsiˈmɪstɪʃ]	Er ist pessimistisch.  Sie machte eine pessimistische Prognose.			
extrovertiert	extroverted	[ɛkstʁovɛʁˈtiːɐ̯t]	Mein Freund ist extrovertiert.  Sie ist eine extrovertierte Person.			
introvertiert	introverted	[ɪntʁovɛʁˈtiːɐ̯t]	Die Kollegin ist introvertiert.  Er ist ein introvertierter Mensch.			
schnell	fast	[ʃnɛl]	Das Auto ist schnell.  Er ist ein schneller Läufer.			
langsam	slow	[ˈlaŋzaːm]	Der Prozess ist langsam.  Es war eine langsame Bewegung.			
früh	early	[fʁyː]	Die Uhrzeit ist früh.  Er hatte einen frühen Termin.			
laut	loud	[laʊ̯t]	Die Musik ist laut.  Es gab einen lauten Knall.			
ruhig	quiet	[ˈʁuːɪç]	Das Zimmer ist ruhig.  Sie sprach mit ruhiger Stimme.			
wahr	true	[vaːɐ̯]	Die Geschichte ist wahr.  Das ist eine wahre Begebenheit.			
gleich	same	[ɡlaɪ̯ç]	Die Farben sind gleich.  Er machte den gleichen Fehler.			
möglich	possible	[ˈmøːklɪç]	Es ist möglich.  Das ist eine mögliche Lösung.			
unmöglich	impossible	[ˈʊnmøːklɪç]	Das ist unmöglich.  Es war eine unmögliche Aufgabe.			
sicher	safe	[ˈzɪçɐ]	Der Ort ist sicher.  Sie hatte ein sicheres Gefühl.			
gefährlich	dangerous	[ɡəˈfɛːɐ̯lɪç]	Die Situation ist gefährlich.  Das ist ein gefährlicher Hund.			
öffentlich	public	[ˈœfn̩tlɪç]	Die Toilette ist öffentlich.  Es ist ein öffentliches Gebäude.			
privat	private	[pʁiˈvaːt]	Das Gespräch ist privat.  Er schrieb einen privaten Brief.			
das Fahrrad	bicycle	['faːɐ̯ˌʁaːt]	Fahrräder	Ich fahre mit dem Fahrrad zur Arbeit.  Die Kinder reparieren ihre Fahrräder.		
die Sandale	sandal	[zan'daːlə]	Sandalen	Im Sommer trage ich gerne Sandalen.  Sie kaufte zwei neue Paar Sandalen.		
der Absatz	heel (of shoe)	['apzat͡s]	Absätze	Die Absätze an diesen Stiefeln sind sehr hoch.  Der Absatz meines Schuhes ist abgenutzt.		
die Sohle	sole (of shoe)	['zoːlə]	Sohlen	Die Sohlen dieser Schuhe sind sehr flexibel.  Er hat ein Loch in der Sohle.		
der Schritt	step; crotch (of trousers)	[ʃʁɪt]	Schritte	Der Schritt dieser Hose ist zu eng.  Sie flickte den gerissenen Schritt.		
der Finger	finger	['fɪŋɐ]	Finger	Er hat sich in den Finger geschnitten.  Sie zeigte mit dem Finger auf die Karte.		
der Zeh	toe	[t͡seː]	Zehen	Mein großer Zeh tut weh.  Sie stieß sich den Zeh am Tisch.		
der Oberschenkel	thigh	['oːbɐˌʃɛŋkl̩]	Oberschenkel	Sie hat sich am Oberschenkel verletzt.  Die Übung trainiert die Oberschenkelmuskulatur.		
das Pferd	horse	[pfeːɐ̯t]	Pferde	Das Pferd galoppiert über die Wiese.  Die Kinder füttern die Pferde mit Äpfeln.		
der Turnschuh	trainer (type of shoe)	['tʊʁnˌʃuː]	Turnschuhe	Er trägt jeden Tag Turnschuhe.  Wo sind meine neuen Turnschuhe?		
der Flip-Flop	flipflops	['flɪpflɔp]	Flip-Flops	Am Strand trägt er immer Flip-Flops.  Meine Flip-Flops sind kaputt.		
die Schulter	shoulder	['ʃʊltɐ]	Schultern	Meine Schulter ist steif.  Er trug die schwere Last auf seinen Schultern.		
der Nacken	neck	['nakn̩]	Nacken	Ich habe Verspannungen im Nacken.  Die Sonne brannte auf ihren Nacken.		
die Kette	chain	['kɛtə]	Ketten	Die Kette meines Fahrrads ist gerissen.  Sie trägt eine goldene Kette.		
die Stirn	forehead	[ʃtɪʁn]	Stirnen	Er küsste sie auf die Stirn.  Sie hatte Schweiß auf der Stirn.		
schwarz	black	[ʃvaʁts]	Sie trägt ein schwarzes Kleid.  Der Koffer ist schwarz.			
weiß	white	[vaɪ̯s]	Er hat einen weißen Hund.  Die Wand ist weiß.			
rot	red	[ʁoːt]	Sie kaufte rote Rosen.  Sein Gesicht wurde rot.			
grün	green	[ɡʁyːn]	Das ist ein grünes Auto.  Die Ampel ist grün.			
blau	blue	[blaʊ̯]	Er sieht den blauen Himmel.  Meine Augen sind blau.			
gelb	yellow	[ɡɛlp]	Das gelbe Haus ist neu.  Die Blume ist gelb.			
braun	brown	[bʁaʊ̯n]	Er hat braune Haare.  Der Tisch ist braun.			
pink	pink	[pɪŋk]	Ihr pinkes Handy ist auffällig.  Das Kleid ist pink.			
grau	gray	[ɡʁaʊ̯]	An einem grauen Tag bleibt er zu Hause.  Die Maus ist grau.			
orange	orange	[oˈʁanʒə]	Die orangene Katze schläft.			
lila	purple	[ˈliːla]	Er mag seine lila Krawatte.  Das Sofa ist lila.			
gold	gold	[ɡɔlt]	Die goldene Uhr war sehr teuer.  Die Medaille ist aus Gold.			
silber	silver	[ˈzɪlbɐ]	Sie hat silberne Ohrringe.  Der Ring ist aus Silber.			
ohrfeigen	to slap	[ˈoːɐ̯faɪ̯ɡŋ̍]	haben + geohrfeigt	Die Mutter will den Jungen nicht ohrfeigen.  Er ohrfeigte ihn aus Wut.		
anbeten	to worship	[ˈanbeːtn̩]	haben + angebetet	Sie beteten ihre Götter an.  Viele Fans beten diesen Sänger an.		
ergeben	to surrender	[ɛɐ̯ˈgeːbn̩]	haben + ergeben	Die Soldaten ergaben sich dem Feind.  Er ergab sich seinem Schicksal.		
necken	to tease	[ˈnɛkn̩]	haben + geneckt	Hör auf, deine Schwester zu necken!  Sie neckten ihn wegen seiner neuen Frisur.		
verletzen	to hurt, to cause injury 	[fɛɐ̯ˈlɛtsn̩]	haben + verletzt	Seine Worte konnten sie tief verletzen.  Er hat sich am Knie verletzt.		
reiten	to ride	[ˈʁaɪ̯tn̩]	sein + geritten	Er lernte, auf einem Pferd zu reiten.  Sie ist heute Morgen ausgeritten.		
kriechen	to crawl	[ˈkʁiːçn̩]	sein + gekrochen	Das Baby begann, auf dem Teppich zu kriechen.  Die Raupe kroch langsam das Blatt hinauf.		
die Bank (Sitzgelegenheit)	bench (Seating)	[baŋk]	Bänke	Ich sitze auf der Bank im Park.  Die Bänke im Garten sind frisch gestrichen.		
die Hilfe	help	[ˈhɪlfə]	Hilfen	Ich brauche deine Hilfe.  Danke für die Hilfe!		
die Bluse	blouse	[ˈbluːzə]	Blusen	Die Bluse steht dir gut.  Sie hat zwei neue Blusen gekauft.		
der Rock	skirt	[ʁɔk]	Röcke	Der Rock ist zu kurz.  Sie trägt heute einen roten Rock.		
der Karton	cardboard box	[kaʁˈtoːn]	Kartons	Ich habe den Karton ins Wohnzimmer getragen.  Bitte wirf den leeren Karton weg.		
der Amateur	amateur	[amatœːɐ̯]	Amateure	Er ist ein leidenschaftlicher Amateur.  Viele Amateure nehmen an dem Wettbewerb teil.		
riechen	to smell	[ˈʁiːçən]	haben + gerochen	Die Blumen riechen gut.  Ich rieche den Duft von frischem Brot.		
der Geruch	scent / smell	[ɡəˈʁuːχ]	Gerüche	Der Geruch von frischem Kaffee ist wunderbar.  Ich mag den Geruch der Blumen.		
schmecken	to taste	[ˈʃmɛkən]	haben + geschmeckt	Die Suppe schmeckt mir gut.  Der Kuchen schmeckt den Kindern hervorragend.  Die Suppe schmeckt gut.  Ich habe den Kuchen probiert und er schmeckte fantastisch.		
salzig	salty	[ˈzaltsɪç]	Die Suppe ist zu salzig.  Ich mag salzige Snacks.			
bitter	bitter	[ˈbɪtɐ]	Der Kaffee schmeckt bitter.  Die Medizin ist sehr bitter.			
süß	sweet	[zyːs]	Der Kuchen ist sehr süß.  Ich mag süße Früchte.			
sauer	sour	[ˈzaʊ̯ɐ]	Die Zitrone ist sauer.  Dieses Joghurt schmeckt sauer.			
scharf	spicy / hot	[ʃaʁf]	Die Suppe ist zu scharf.  Ich liebe scharfes Essen.			
der Geschmack	taste	[ɡəˈʃmak]	Geschmäcker	Der Geschmack der Suppe ist hervorragend.  Ich mag den Geschmack von frischen Kräutern.		
der Nagel	nail (fingernail or toenail)	[ˈnaːɡəl]	Nägel	Ich habe mir den Nagel geschnitten.  Die Nägel müssen lackiert werden.		
wollen	to want to	[ˈvɔlən]	haben + gewollt	Ich will heute ins Kino gehen.  Willst du mitkommen?  Wir wollen das Projekt abschließen.		
der Feind	enemy	[faɪ̯nt]	Feinde	Er ist mein größter Feind.  Die Feinde griffen die Stadt an.		
die Ohrfeige	slap (on the face)	[ˈoːɐ̯ˌfaɪ̯ɡə]	Ohrfeigen	Er bekam eine Ohrfeige.  Sie hat ihm eine Ohrfeige gegeben.		
schmerzhaft	painful	[ˈʃmɛʁt͡sˌhaft]	Die Verletzung ist sehr schmerzhaft.  Es war eine schmerzhafte Erfahrung.			
treten	to kick	[ˈtʁeːtən]	haben + getreten	Er trat gegen den Ball.  Das Pferd hat ihn getreten.		
ekelhaft	disgusting	[ˈeːkəlˌhaft]	Das Essen sieht ekelhaft aus.  Sein Verhalten ist ekelhaft.			
unterhaltsam	entertaining	[ʊntɐˈhalt͡sam]	Der Film war sehr unterhaltsam.  Das Buch ist unterhaltsam zu lesen.			
unterhalten	entertained / amused	[ʊntɐˈhaltən]	Ich fühlte mich gut unterhalten.  Die Zuschauer waren bestens unterhalten.			
stinkend	stinky / foul-smelling	[ˈʃtɪŋkənd]	Die alte Mülltonne ist stinkend.  Der Fisch ist schon seit Tagen stinkend.			
fantastisch	fantastic / amazing	[fanˈtas.tɪʃ]	Das Essen war fantastisch.  Ich hatte einen fantastischen Tag.			
unglaublich	unbelievable / amazing / incredible	[ʊnˈɡlaʊ̯b.lɪç]	Die Aussicht war unglaublich.  Er hat unglaublich schnell gearbeitet.  Das ist unglaublich unfair!			
schrecklich	awful / terrible / dreadful	[ˈʃʁɛklɪç]	Das Essen war schrecklich.  Es war ein schrecklicher Tag.			
der Wein	wine	[vaɪ̯n]	Weine	Der Wein schmeckt ausgezeichnet.  Wir haben eine Flasche Wein geöffnet.		
das Bier	beer	[biːɐ̯]	Biere	Das Bier ist kalt und erfrischend.  Ich trinke gern ein Bier nach der Arbeit.		
das Fleisch	meat	[ˈflaɪ̯ʃ]		Ich esse gern Fleisch.  Das Fleisch ist frisch und zart.		
das Huhn	chicken (animal)	[huːn]	Hühner	Das Huhn legt jeden Tag ein Ei.  Die Hühner laufen frei im Garten.		
das Hähnchen	chicken (food)	[ˈhɛːnçən]	Hähnchen	Wir essen heute Abend ein gegrilltes, gekochtes, geröstetes und gebratenes Hähnchen.  Das Hähnchen schmeckt köstlich.		
der Fisch	fish (animal / food)	[fɪʃ]	Fische	Der Fisch schwimmt im Teich.  Wir essen heute Abend Fisch.  Das gegrillte Fischfilet schmeckt köstlich.		
die Treppe	stair / stairs	[ˈtʁɛpə]	Treppen	Ich gehe die Treppe hinauf.  Er läuft die Treppe hinunter.  Die Treppe ist rutschig.  Eine Treppe hat mehrere Stufen.		
der Teppich	carpet / rug	[ˈtɛpɪç]	Teppiche	Der Teppich liegt im Wohnzimmer.  Ich habe einen neuen Teppich gekauft.		
die Wolke	cloud	[ˈvɔlkə]	Wolken	Am Himmel ist eine Wolke.  Die Wolken ziehen schnell vorbei.		
das Gerät	device	[ɡəˈʁɛːt]	Geräte	Dieses Gerät ist sehr nützlich.  Ich habe ein neues Küchengerät gekauft.		
farbenfroh	colorful	[ˈfaʁbn̩ˌfʁoː]	Der Garten ist im Frühling farbenfroh.  Sie trägt ein farbenfrohes Kleid.			
dunkel	dark	[ˈdʊŋkəl]	Das Wasser ist dunkelblau.  Der Himmel ist dunkel.  Er trägt dunkelgrüne Kleidung.			
hell	light (in color or brightness)	[hɛl]	Das Wasser ist hellblau.  Das Zimmer ist hell.  Sie trägt hellgelbe Kleidung.			
der Bart	beard	[baʁt]	Bärte	Er hat einen langen Bart.  Der Bart wächst schnell.		
der Schnurrbart	mustache	[ˈʃnuʁbaʁt]	Schnurrbärte	Er trägt einen dicken Schnurrbart.  Der Schnurrbart ist gut gepflegt.		
der Schweiß	sweat	[ʃvaɪ̯s]	Schweiße	Er hat Schweiß auf der Stirn.  Nach dem Sport war sein Hemd voller Schweiß.		
die Anstrengung	effort	[ˈanˌʃtʁɛŋʊŋ]	Anstrengungen	Es erfordert viel Anstrengung, das Ziel zu erreichen.  Seine Anstrengungen haben sich gelohnt.		
der Bildschirm	screen (computer / phone)	[ˈbɪltʃɐm]	Bildschirme	Der Bildschirm meines Computers ist groß.  Der Handybildschirm ist zerkratzt.		
schwitzen	to sweat	[ˈʃvɪtsn̩]	haben + geschwitzt	Ich schwitze stark beim Sport.  Er schwitzt, weil es sehr heiß ist.		
bewegen	to move (something)	[bəˈveːɡn̩]	haben + bewegt	Ich bewege das Sofa in die Ecke.  Kannst du den Tisch ein Stück bewegen?		
schieben	to push (something)	[ˈʃiːbn̩]	haben + geschoben	Ich schiebe den Stuhl zur Wand.  Könnt ihr den Tisch ein Stück schieben?		
ziehen	to pull (something)	[ˈt͡siːən]	haben + gezogen	Ich ziehe den Schlitten den Hügel hinauf.  Zieh die Tür zu!		
heben	to lift	[ˈheːbn̩]	haben + gehoben	Ich hebe die Kiste vom Boden.  Kannst du den Stuhl heben?		
dürfen	may / to be allowed to	[ˈdʏʁfn̩]	haben + gedurft	Ich darf heute länger bleiben.  Darf ich Ihnen helfen?  Wir dürfen nicht zu spät kommen.		
der Elefant	elephant	[e.leˈfant]	Elefanten	Der Elefant trinkt Wasser.  Im Zoo gibt es viele Elefanten.		
der Bär	bear	[bɛːɐ̯]	Bären	Der Bär schläft im Wald.  Wir haben gestern einen Bären im Zoo gesehen.		
die Eule	owl	[ˈɔʏlə]	Eulen	Die Eule sitzt auf dem Baum.  Nachts hört man die Eulen im Wald.		
das Problem	problem	[pʁoˈbleːm]	Probleme	Ich habe ein Problem mit meinem Computer.  Wir müssen das Problem lösen.		
der Reisepass	passport	[ˈʁaɪ̯zəˌpas]	Reisepässe	Ich habe meinen Reisepass verloren.  Bitte zeigen Sie mir Ihren Reisepass.		
der Flughafen	airport	[ˈfluːkˌhaːfn̩]	Flughäfen	Der Flughafen ist sehr groß.  Wir treffen uns am Flughafen.		
das Taxi	taxi	[ˈtaksi]	Taxis	Ich nehme ein Taxi zum Bahnhof.  Die Taxis stehen vor dem Hotel bereit.		
der Taxistand	taxi stand / taxi rank	[ˈtaksiˌʃtant]	Taxistände	Der Taxistand ist direkt am Ausgang des Flughafens.  Wir treffen uns am Taxistand vor dem Bahnhof.		
der Schatz	treasure / sweetheart	[ʃats]	Schätze	Der Pirat suchte nach einem großen Schatz.  Guten Morgen, mein Schatz!		
jung	young	[jʊŋ]	Der Junge ist sehr jung.  Sie ist noch jung, aber sehr klug.			
klug	smart / clever / intelligent	[kluːk]	Der Schüler ist sehr klug.  Sie traf eine kluge Entscheidung.			
dumm	dumb / silly / not smart	[dʊm]	Der Junge machte einen dummen Fehler.  Es war dumm von mir, das zu vergessen.			
tun	to do	[tuːn]	haben + getan	Ich tue mein Bestes.  Was tust du gerade?  Sie haben alles getan, um zu helfen.		
natürlich	of course / naturally	[naˈtyːʁlɪç]	Natürlich komme ich zu deiner Party.  Die Pflanzen wachsen natürlich im Frühling.			
der Januar	January	[ˈjaːnu̯aːɐ̯]		Der Januar ist oft der kälteste Monat.		
der Februar	February	[ˈfeːbʁuaːɐ̯]		Im Februar gibt es manchmal Schnee.		
der März	March	[mɛʁt͡s]		Der März markiert den Frühlingsanfang.		
der April	April	[aˈpʁɪl]		Im April regnet es oft.		
der Mai	May	[maɪ̯]		Der Mai ist bekannt für seine Blumen.		
der Juni	June	[ˈjuːni]		Im Juni sind die Tage am längsten.		
der Juli	July	[ˈjuːli]		Der Juli ist meistens sehr warm.		
der August	August	[aʊ̯ˈɡʊst]		Im August machen viele Menschen Urlaub.		
der September	September	[zɛpˈtɛmbɐ]		Der September ist ein Übergangsmonat.		
der Oktober	October	[ɔkˈtoːbɐ]		Im Oktober verfärben sich die Blätter.		
der November	November	[noˈvɛmbɐ]		Der November ist oft trüb und neblig.		
der Dezember	December	[deˈt͡sɛmbɐ]		Im Dezember feiern wir Weihnachten.		
der Frühling	Spring	[ˈfʁyːlɪŋ]	Frühlinge	Der Frühling ist eine Zeit des Erwachens.		
der Sommer	Summer	[ˈzɔmɐ]	Sommer	Der Sommer ist meine liebste Jahreszeit.		
der Herbst	Autumn	[hɛʁpst]	Herbste	Im Herbst erntet man die Früchte.		
der Winter	Winter	[ˈvɪntɐ]	Winter	Der Winter kann sehr kalt werden.		
das Gramm	Gram	[ɡʁam]	Gramm	Das Rezept verlangt 200 Gramm Mehl.		
das Kilogramm	Kilogram	[ˈkɪloɡʁam]	Kilogramme	Ein Kilogramm Äpfel, bitte.		
der Liter	Liter	[ˈliːtɐ]	Liter	Kannst du einen Liter Milch kaufen?		
der Milliliter	Milliliter	[ˈmɪliˌliːtɐ]	Milliliter	Füge 50 Milliliter Öl hinzu.		
der Kilometer	Kilometer	[ˈkɪloˌmeːtɐ]	Kilometer	Die Stadt ist noch zehn Kilometer entfernt.		
der Meter	Meter	[ˈmeːtɐ]	Meter	Der Tisch ist zwei Meter lang.		
der Zentimeter	Centimeter	[ˈt͡sɛntiˌmeːtɐ]	Zentimeter	Er ist um fünf Zentimeter gewachsen.		
die Meile	Mile	[ˈmaɪ̯lə]	Meilen	Die Geschwindigkeitsbegrenzung ist 50 Meilen pro Stunde.		
der Fuß	Foot	[fuːs]	Füße	Der Raum ist zehn Fuß breit.		
der Zoll	Inch; customs duty, tariff	[t͡sɔl]	Zoll	Der Bildschirm hat eine Diagonale von 24 Zoll.  Der Importeur musste hohe Zölle für die Waren zahlen.  An der Grenze werden Zölle auf bestimmte Produkte erhoben.		
das Pfund	Pound	[p͡fʊnt]	Pfund	Das Paket wiegt drei Pfund.		
die Karte	card; map; menu; payment card	[ˈkaʁtə]	Karten	Ich habe meine Karte zu Hause vergessen.  Wir brauchen eine Karte, um den Weg zu finden.  Kann ich hier mit Karte bezahlen?		
arbeitslos	unemployed	[ˈaʁbaɪ̯tsˌloːs]	Er ist seit drei Monaten arbeitslos.  Viele arbeitslose Menschen suchen eine neue Qualifikation.			
ausländisch	foreign	[ˈaʊ̯slɛndɪʃ]	Er hat viele ausländische Freunde.  Ich interessiere mich für ausländische Kulturen.			
automatisch	automatic	[ˌaʊ̯toˈmaːtɪʃ]	Die Türen schließen automatisch.  Das Programm startet automatisch beim Hochfahren des Computers.			
manuell	manual	[maˈnuːɛl]	Die Maschine wird manuell bedient.  Manuelle Eingaben sind hier erforderlich.			
bar	cash; bare; in cash	[baːɐ̯]	Ich bezahle bar.  Der Betrag muss bar gezahlt werden.			
bekannt	well-known; familiar	[bəˈkant]	Er ist ein bekannter Schriftsteller.  Mir ist diese Melodie sehr bekannt.			
unbekannt	unknown; unfamiliar	[ˌʊn.bəˈkant]	Der Autor ist noch unbekannt.  Mir ist diese Melodie völlig unbekannt.			
besetzt	occupied; taken; busy	[bəˈzɛtst]	Der Stuhl ist besetzt.  Die Leitung ist gerade besetzt.  Das Zimmer ist für die Gäste besetzt.			
frei	free; available; unrestricted	[fʁaɪ̯]	Der Stuhl ist frei.  Die Leitung ist frei.  Das Zimmer ist noch frei.  Am Wochenende habe ich frei.  Die Straße ist frei von Verkehr.			
besser	better	[ˈbɛsɐ]	Dieses Buch ist besser als das andere.  Ich fühle mich heute besser.			
am besten	best	[aːm ˈbɛstən]	Er spielt am besten von allen.  Dieses Restaurant schmeckt am besten.			
billig	cheap; inexpensive	[ˈbɪlɪç]	Dieses Buch ist sehr billig.  Ich kaufe lieber Qualität als etwas Billiges.  Die Tickets sind billig, aber die Qualität ist schlecht.			
bisschen	a little; a bit	[ˈbɪsçən]	Ich spreche ein bisschen Deutsch.  Kannst du mir ein bisschen helfen?  Es ist ein bisschen kalt draußen.			
böse	evil; mildly angry and upset; naughty	[bøːzə]	Der böse Mann hat gelogen.  Mein kleiner Bruder ist manchmal böse.  Sie war böse auf mich, weil ich zu spät kam.			
circa	approximately; about	[ˈt͡siːɐ̯ka]	Es sind circa 20 Personen anwesend.  Die Fahrt dauert circa drei Stunden.  Das Buch wurde circa 1900 veröffentlicht.			
daneben	next to it; beside; off the mark; wrong	[ˈdaːnˌbeːn]	Das Buch liegt daneben auf dem Tisch.  Sein Vorschlag war völlig daneben.  Sie stellte die Tasse daneben.			
dann	then; after that; in that case	[dan]	Ich esse zuerst, dann gehe ich spazieren.  Wenn es regnet, dann bleiben wir zu Hause.  Zuerst machen wir die Hausaufgaben, dann spielen wir draußen.			
